ticker,date,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
PAMP.BA,2021-12-31,14074700.0,7595100.0,2483200.0,5034300.0,-3317400.0,7071300.0,58200.0
PFE,2018-12-31,41265000000.0,18068000000.0,8025000000.0,13631000000.0,-20441000000.0,15827000000.0,
PFE,2019-12-31,52145000000.0,-4501000000.0,8724000000.0,9994000000.0,-8485000000.0,12588000000.0,
PFE,2020-12-31,38274000000.0,9147000000.0,7930000000.0,11612000000.0,-9649000000.0,14403000000.0,
PFE,2021-12-31,36998000000.0,17022000000.0,11479000000.0,29869000000.0,-9816000000.0,32580000000.0,
PG,2018-06-30,31286000000.0,-4917000000.0,4686000000.0,11150000000.0,-14375000000.0,14867000000.0,
PG,2019-06-30,30092000000.0,-7538000000.0,4951000000.0,11895000000.0,-9994000000.0,15242000000.0,
PG,2020-06-30,35372000000.0,-4989000000.0,4178000000.0,14330000000.0,-8367000000.0,17403000000.0,
PG,2021-06-30,32619000000.0,-10041000000.0,4725000000.0,15584000000.0,-21531000000.0,18371000000.0,
PH,2018-06-30,4957025000.0,1887755000.0,2145517000.0,1352620000.0,-1681972000.0,1600287000.0,81881000.0
PH,2019-06-30,7107845000.0,4521313000.0,2131054000.0,1535051000.0,902306000.0,1730140000.0,46592000.0
PH,2020-06-30,8461785000.0,1736831000.0,1854398000.0,1838358000.0,449310000.0,2070949000.0,26345000.0
PH,2021-06-30,6584877000.0,2520247000.0,2183594000.0,2365044000.0,-2623339000.0,2575001000.0,140590000.0
PHIA.AS,2018-12-31,5202880000.0,1865205000.0,4356725000.0,1072865000.0,-1364840000.0,2038100000.0,52670000.0
PHIA.AS,2019-12-31,5906837200.0,2787155400.0,4808152000.0,1143621200.0,-1870461000.0,2281625400.0,39319000.0
PHIA.AS,2020-12-31,7301245000.0,4286260300.0000005,5099827600.0,2251728500.0,592689300.0,3407656700.0,22087800.0
PHIA.AS,2021-12-31,6848832200.0,3282274800.0,4030923400.0,980831600.0,-2658212200.0,1845005400.0,37375800.0
PHM,2018-12-31,3376478000.0,7894531000.0,152987000.0,1390705000.0,-580270000.0,1449744000.0,
PHM,2019-12-31,3183021000.0,8351820000.0,118366000.0,1019426000.0,-733560000.0,1077545000.0,
PHM,2020-12-31,3255488000.0,9673607000.0,69491000.0,1725988000.0,-295616000.0,1784342000.0,
PHM,2021-12-31,2747829000.0,10152694000.0,57490000.0,931240000.0,-1678559000.0,1004021000.0,
PKG,2018-12-31,2502700000.0,1421500000.0,901900000.0,628700000.0,-427300000.0,1180100000.0,
PKG,2019-12-31,2734500000.0,1754600000.0,845600000.0,807900000.0,-342800000.0,1207400000.0,
PKG,2020-12-31,2737900000.0,1967700000.0,832400000.0,611600000.0,-311600000.0,1032800000.0,
PKG,2021-12-31,2732300000.0,1847900000.0,1071000000.0,489000000.0,-655600000.0,1094100000.0,
PKI,2018-12-31,1891480000.0,463003000.0,632669000.0,217785000.0,-179230000.0,311038000.0,
PKI,2019-12-31,2220414000.0,611547000.0,725184000.0,282138000.0,150130000.0,363469000.0,
PKI,2020-12-31,2219381000.0,586731000.0,1155109000.0,814671000.0,-202872000.0,892177000.0,
PKI,2021-12-31,5209903000.0,1227036000.0,1023792000.0,1310862000.0,2941657000.0,1410750000.0,
PM,2018-12-31,31759000000.0,2251000000.0,2950000000.0,8042000000.0,-9651000000.0,9478000000.0,
PM,2019-12-31,31045000000.0,1681000000.0,3080000000.0,9238000000.0,-8061000000.0,10090000000.0,
PM,2020-12-31,31536000000.0,1877000000.0,2905000000.0,9210000000.0,-8496000000.0,9812000000.0,
PM,2021-12-31,27806000000.0,-1538000000.0,3123000000.0,11219000000.0,-11977000000.0,11967000000.0,
PNR,2018-12-31,787600000.0,220700000.0,488200000.0,390900000.0,-407900000.0,439100000.0,200000.0
PNR,2019-12-31,1109200000.0,312900000.0,502900000.0,294500000.0,-17100000.0,353000000.0,600000.0
PNR,2020-12-31,926800000.0,202600000.0,367500000.0,511400000.0,-435900000.0,573600000.0,100000.0
PNR,2021-12-31,982300000.0,252300000.0,534300000.0,553000000.0,-222200000.0,613200000.0,3900000.0
POLY,2019-03-31,1640801000.0,252917000.0,337671000.0,89250000.0,1107128000.0,116047000.0,
POLY,2020-03-31,1644211000.0,209203000.0,246835000.0,55139000.0,-46375000.0,78019000.0,4692000.0
POLY,2021-03-31,1996572000.0,213975000.0,267464000.0,122465000.0,353319000.0,145180000.0,1900000.0
PPC,2018-12-31,2325595000.0,938434000.0,534976000.0,142984000.0,-384246000.0,491650000.0,9775000.0
PPC,2019-12-31,2604042000.0,950081000.0,697316000.0,318401000.0,-34526000.0,666521000.0,15753000.0
PPC,2020-12-31,2570025000.0,965131000.0,692583000.0,369485000.0,-136708000.0,724247000.0,31976000.0
PPC,2021-12-31,3571720000.0,915131000.0,949042000.0,-55212000.0,901311000.0,326459000.0,24724000.0
PPL,2018-12-31,22029000000.0,-2131000000.0,663000000.0,-417000000.0,690000000.0,2821000000.0,
PPL,2019-12-31,23044000000.0,-2133000000.0,687000000.0,-656000000.0,836000000.0,2427000000.0,
PPL,2020-12-31,24789000000.0,-3209000000.0,790000000.0,-503000000.0,386000000.0,2746000000.0,
PPL,2021-12-31,11209000000.0,2684000000.0,583000000.0,297000000.0,-7390000000.0,2270000000.0,
PRGO,2018-12-31,3242400000.0,1364800000.0,1073100000.0,490400000.0,-571900000.0,593000000.0,
PRGO,2019-12-31,3369200000.0,1421100000.0,1243200000.0,250100000.0,1800000.0,387800000.0,
PRGO,2020-12-31,3566100000.0,1751500000.0,1054200000.0,465800000.0,-181100000.0,636200000.0,
PRGO,2021-12-31,3693800000.0,2272000000.0,652900000.0,4200000.0,-178700000.0,156300000.0,
PSX,2018-12-31,11160000000.0,4274000000.0,6173000000.0,4934000000.0,-5167000000.0,7573000000.0,
PSX,2019-12-31,11763000000.0,2749000000.0,8510000000.0,935000000.0,-2511000000.0,4808000000.0,
PSX,2020-12-31,15893000000.0,3758000000.0,6522000000.0,-809000000.0,1791000000.0,2111000000.0,
PSX,2021-12-31,14448000000.0,1896000000.0,7470000000.0,4157000000.0,-3470000000.0,6017000000.0,
PXD,2018-12-31,2284000000.0,762000000.0,814000000.0,-278000000.0,-703000000.0,3242000000.0,
PXD,2019-12-31,2595000000.0,-305000000.0,1035000000.0,127000000.0,-788000000.0,3115000000.0,
PXD,2020-12-31,3510000000.0,689000000.0,695000000.0,481000000.0,381000000.0,2083000000.0,
PXD,2021-12-31,7296000000.0,2100000000.0,1685000000.0,2890000000.0,-2807000000.0,6059000000.0,
QRVO,2019-03-31,919270000.0,1249227000.0,378172000.0,589427000.0,-776664000.0,810364000.0,
QRVO,2020-03-31,1574124000.0,1151499000.0,367172000.0,781542000.0,165559000.0,945646000.0,
QRVO,2021-03-31,1747642000.0,1802223000.0,457431000.0,1114893000.0,-401923000.0,1301853000.0,
QRVO,2022-03-31,2047098000.0,1774738000.0,568850000.0,,,,
REGI,2018-12-31,198116000.0,170699000.0,74551000.0,319081000.0,-219205000.0,365534000.0,1647000.0
REGI,2019-12-31,226354000.0,520840000.0,858922000.0,-89226000.0,-32052000.0,-46708000.0,0.0
REGI,2020-12-31,95050000.0,412262000.0,143475000.0,479788000.0,-175114000.0,543430000.0,0.0
REGI,2021-12-31,588772000.0,1251298000.0,158187000.0,-115790000.0,799626000.0,-16241000.0,
REGN,2018-12-31,708500000.0,5004800000.0,2243200000.0,1812000000.0,-77100000.0,2195100000.0,
REGN,2019-12-31,713900000.0,5592500000.0,2672200000.0,2000400000.0,-252100000.0,2430000000.0,
REGN,2020-12-31,2695700000.0,7081700000.0,3516200000.0,2003500000.0,-1970500000.0,2618100000.0,
REGN,2021-12-31,2699700000.0,10082400000.0,6036500000.0,6529400000.0,-1005800000.0,7081300000.0,
REV,2018-12-31,3085100000.0,73400000.0,431300000.0,-228000000.0,233100000.0,-170800000.0,
REV,2019-12-31,3210900000.0,154500000.0,423400000.0,-97300000.0,84300000.0,-68300000.0,
REV,2020-12-31,3341600000.0,202200000.0,352300000.0,-107600000.0,102500000.0,-97300000.0,
REV,2021-12-31,3456300000.0,252000000.0,383800000.0,-25200000.0,44200000.0,-11000000.0,
REZI,2018-12-31,1201000000.0,320000000.0,821000000.0,381000000.0,-167000000.0,462000000.0,
REZI,2019-12-31,1180000000.0,291000000.0,817000000.0,-72000000.0,-53000000.0,23000000.0,
REZI,2020-12-31,1162000000.0,687000000.0,863000000.0,174000000.0,253000000.0,244000000.0,
REZI,2021-12-31,1230000000.0,1047000000.0,876000000.0,252000000.0,20000000.0,315000000.0,
RFP,2018-12-31,645000000.0,654000000.0,347000000.0,280000000.0,-281000000.0,435000000.0,
RFP,2019-12-31,514000000.0,556000000.0,273000000.0,-28000000.0,-228000000.0,85000000.0,
RFP,2020-12-31,625000000.0,520000000.0,230000000.0,256000000.0,78000000.0,334000000.0,
RFP,2021-12-31,361000000.0,558000000.0,257000000.0,536000000.0,-392000000.0,648000000.0,
RIG,2018-12-31,9978000000.0,2490000000.0,604000000.0,374000000.0,-147000000.0,558000000.0,
RIG,2019-12-31,9869000000.0,1916000000.0,654000000.0,-47000000.0,-312000000.0,340000000.0,
RIG,2020-12-31,8373000000.0,1354000000.0,583000000.0,133000000.0,-930000000.0,398000000.0,
RIG,2021-12-31,7693000000.0,1141000000.0,492000000.0,367000000.0,-490000000.0,575000000.0,
ROLL,2019-03-31,43646000.0,413152000.0,130735000.0,67201000.0,-113284000.0,108547000.0,
ROLL,2020-03-31,52116000.0,508251000.0,128995000.0,118324000.0,-20367000.0,155621000.0,
ROLL,2021-03-31,51815000.0,639964000.0,110472000.0,140681000.0,-3363000.0,152453000.0,
ROP,2018-12-31,4941700000.0,162500000.0,700800000.0,1371500000.0,-388100000.0,1430100000.0,
ROP,2019-12-31,5332100000.0,-397900000.0,791600000.0,1398900000.0,177000000.0,1461800000.0,
ROP,2020-12-31,9631600000.0,-692100000.0,863000000.0,1476200000.0,4136900000.0,1525100000.0,
ROP,2021-12-31,7973200000.0,-700700000.0,839400000.0,1949300000.0,-1813500000.0,2011900000.0,
RS,2018-12-31,2203700000.0,2585900000.0,1242300000.0,424700000.0,-403900000.0,664600000.0,29200000.0
RS,2019-12-31,1790500000.0,2334900000.0,1067800000.0,1059300000.0,-840600000.0,1301500000.0,8000000.0
RS,2020-12-31,1850000000.0,2499800000.0,926300000.0,1001000000.0,-483000000.0,1173000000.0,6700000.0
RS,2021-12-31,1868100000.0,3095100000.0,1683000000.0,562800000.0,-528900000.0,799400000.0,36000000.0
RTX,2018-12-31,45537000000.0,4135000000.0,14271000000.0,4020000000.0,7965000000.0,6322000000.0,
RTX,2019-12-31,46336000000.0,2911000000.0,13524000000.0,6276000000.0,-4564000000.0,8883000000.0,
RTX,2020-12-31,33339000000.0,7528000000.0,9254000000.0,1639000000.0,-5274000000.0,3606000000.0,
RTX,2021-12-31,33142000000.0,6601000000.0,9661000000.0,4749000000.0,-6685000000.0,7071000000.0,
SAN,2018-12-31,246619000000.0,,,-8779000000.0,-3301000000.0,3416000000.0,3670000000.0
SAN,2019-12-31,267085000000.0,,,-10754000000.0,-10122000000.0,3389000000.0,4091000000.0
SAN,2020-12-31,238318000000.0,,,57633000000.0,-1909000000.0,66153000000.0,2014000000.0
SAN,2021-12-31,249019000000.0,,,45288000000.0,-1322000000.0,56691000000.0,6382000000.0
SANM,2018-09-30,607667000.0,612532000.0,1177219000.0,37543000.0,-28335000.0,156424000.0,4722000.0
SANM,2019-09-30,385325000.0,1237907000.0,1128379000.0,248291000.0,-220218000.0,382965000.0,7532000.0
SANM,2020-09-30,347999000.0,1296853000.0,1043334000.0,234573000.0,-210280000.0,300555000.0,1573000.0
SANM,2021-09-30,330322000.0,1518677000.0,1192434000.0,265046000.0,-77318000.0,338342000.0,1084000.0
SBUX,2018-09-30,9440100000.0,6810000000.0,693100000.0,9961400000.0,-3242800000.0,11937800000.0,
SBUX,2019-09-30,11167000000.0,-514800000.0,879200000.0,3240400000.0,-10056900000.0,5047000000.0,
SBUX,2020-09-30,25258800000.0,459600000.0,883400000.0,114200000.0,1713300000.0,1597800000.0,
SBUX,2021-09-30,23605100000.0,1605000000.0,940000000.0,4519100000.0,-3651000000.0,5989100000.0,
SCS,2019-02-28,487000000.0,353400000.0,390300000.0,49800000.0,122300000.0,131200000.0,20500000.0
SCS,2020-02-29,741400000.0,497900000.0,372400000.0,287400000.0,-81900000.0,360800000.0,1800000.0
SCS,2021-02-28,727200000.0,530400000.0,270300000.0,23500000.0,-87800000.0,64800000.0,7400000.0
SCS,2022-02-28,708900000.0,392000000.0,332400000.0,-163100000.0,-120000000.0,-102600000.0,17400000.0
SIG,2019-01-31,728400000.0,1822800000.0,0.0,564200000.0,-602700000.0,697700000.0,
SIG,2020-01-31,2387400000.0,1502200000.0,34400000.0,419400000.0,-237000000.0,555700000.0,
SIG,2021-01-31,1671300000.0,1583300000.0,83600000.0,1289300000.0,-498600000.0,1372300000.0,
SIG,2022-01-31,1452200000.0,1659700000.0,18300000.0,1127700000.0,-366600000.0,1257300000.0,
SITE,2018-12-31,572900000.0,483000000.0,285300000.0,58200000.0,86800000.0,78100000.0,3500000.0
SITE,2019-12-31,782700000.0,455000000.0,283400000.0,109400000.0,-37300000.0,130800000.0,1000000.0
SITE,2020-12-31,568000000.0,483000000.0,292800000.0,203600000.0,-9100000.0,229400000.0,1000000.0
SITE,2021-12-31,606900000.0,615900000.0,393800000.0,173800000.0,-30400000.0,210800000.0,2200000.0
SJM,2019-04-30,5910800000.0,-716300000.0,503800000.0,781400000.0,699000000.0,1141200000.0,1100000.0
SJM,2020-04-30,5783500000.0,385600000.0,551400000.0,985500000.0,-688700000.0,1254800000.0,2400000.0
SJM,2021-04-30,4905600000.0,-925800000.0,533700000.0,1258300000.0,-1943900000.0,1565000000.0,
SKM,2018-12-31,9651848000000.0,1111282000000.0,2008640000000.0,1036961000000.0,-238313000000.0,4332580000000.0,58256000000.0
SKM,2019-12-31,10976713000000.0,314572000000.0,2230979000000.0,469189000000.0,-636834000000.0,3986082000000.0,18478000000.0
SKM,2020-12-31,12155442000000.0,597119000000.0,2188893000000.0,2134100000000.0,-1457579000000.0,5821876000000.0,102526000000.0
SKM,2021-12-31,10368150000000.0,-607770000000.0,1913511000000.0,1722840000000.0,-2053611000000.0,5031279000000.0,61425000000.0
SLVM,2018-12-31,,,,439000000.0,-510000000.0,589000000.0,0.0
SLVM,2019-12-31,34000000.0,813000000.0,493000000.0,406000000.0,-387000000.0,524000000.0,3000000.0
SLVM,2020-12-31,26000000.0,629000000.0,379000000.0,284000000.0,-350000000.0,359000000.0,0.0
SLVM,2021-12-31,1400000000.0,350000000.0,472000000.0,473000000.0,-589000000.0,549000000.0,0.0
SN.L,2018-12-31,1875202620.3704739,2063362883.3018456,1413121974.6682615,747521044.570892,-474880663.5887002,1191681665.232021,
SN.L,2019-12-31,2702867653.972731,2185269158.439116,1428677480.0188057,1003507287.2590501,9242830.27738599,1542232251.998119,
SN.L,2020-12-31,5036538269.02328,4061988587.7000766,1243438038.7751243,671538435.8697708,1588761665.350433,1276196011.2565765,
SN.L,2021-12-31,4500584805.064979,3090698100.6331224,1308795401.5328224,632157614.1286237,-869385204.9316894,1182094301.8993669,
SNA,2018-12-31,1132300000.0,1264900000.0,1309400000.0,673600000.0,-502200000.0,764500000.0,700000.0
SNA,2019-12-31,1206800000.0,1432900000.0,1325400000.0,575200000.0,-409400000.0,674600000.0,1700000.0
SNA,2020-12-31,1503900000.0,1918100000.0,1283400000.0,943000000.0,-84300000.0,1008600000.0,1800000.0
SNA,2021-12-31,1254100000.0,2071200000.0,1335000000.0,896500000.0,-818800000.0,966600000.0,2100000.0
SNP,2018-12-31,154654000000.0,-60978000000.0,56993000000.0,81115000000.0,-111260000000.0,175868000000.0,9666000000.0
SNP,2019-12-31,335464000000.0,-130518000000.0,54865000000.0,23775000000.0,-84713000000.0,153420000000.0,703000000.0
SNP,2020-12-31,300446000000.0,-66795000000.0,35587000000.0,49644000000.0,-36955000000.0,167518000000.0,2656000000.0
SNP,2021-12-31,315521000000.0,-83256000000.0,34861000000.0,97209000000.0,-57942000000.0,225174000000.0,1478000000.0
SNX,2018-11-30,3455998000.0,2205312000.0,3855431000.0,-24599000.0,1001147000.0,100706000.0,
SNX,2019-11-30,3017236000.0,2845870000.0,4295214000.0,412496000.0,-631701000.0,549919000.0,
SNX,2020-11-30,2766776000.0,3139035000.0,4157116000.0,1636401000.0,-291696000.0,1834366000.0,
SNX,2021-11-30,4136432000.0,3500689000.0,9428995000.0,754895000.0,-392620000.0,809787000.0,
SOL.JO,2018-06-30,14058762899.999998,2686056100.0,2968772300.0,-3408482999.9999995,1814200699.9999998,3323239399.9999995,
SOL.JO,2019-06-30,17481999600.0,3646433699.9999995,2873062400.0,-3008367699.9999995,2916819100.0,4028012299.9999995,
SOL.JO,2020-06-30,26159318899.999996,10699711100.0,2300946700.0,-685227400.0,3166623199.9999995,3748952999.9999995,
SOL.JO,2021-06-30,14958360299.999998,6002359999.999999,2987561199.9999995,2281779500.0,-7347216499.999999,4292822299.9999995,
SOY.TO,2018-12-31,373617792.374239,63890339.634732455,97074428.06792694,-31362947.773149632,29374514.578660686,-8174588.272989427,
SOY.TO,2019-12-31,430922942.04685575,64865999.45197972,93996828.05863817,-17665191.80709686,-29830356.350184955,7548589.258802575,
SOY.TO,2020-12-31,84031977.5474957,88597985.79927078,58070802.21326681,52545594.703511804,-327857760.12281716,71976051.68553701,
SOY.TO,2021-12-31,217056616.6886681,146818576.80817065,66652876.537205584,-82469773.63996387,91169853.95678455,-16865061.62717988,
SQM,2018-12-31,1333794000.0,1843933000.0,473704000.0,205772000.0,-387313000.0,,61000.0
SQM,2019-12-31,1790920000.0,1905354000.0,367583000.0,103155000.0,105896000.0,,487000.0
SQM,2020-12-31,1953939000.0,2093376000.0,313265000.0,-140587000.0,-94132000.0,,1680000.0
SQM,2021-12-31,2609734000.0,3594386000.0,590312000.0,357802000.0,1206485000.0,,672000.0
SRE,2018-12-31,25363000000.0,-3878000000.0,1850000000.0,-337000000.0,9006000000.0,3447000000.0,
SRE,2019-12-31,25816000000.0,-5811000000.0,1716000000.0,-620000000.0,1475000000.0,3088000000.0,
SRE,2020-12-31,24206000000.0,-2328000000.0,1981000000.0,-2085000000.0,-2373000000.0,2591000000.0,
SRE,2021-12-31,24645000000.0,-5660000000.0,2469000000.0,-1173000000.0,1260000000.0,3842000000.0,
SSW.JO,2018-12-31,3090042669.9999995,70956470.0,779361049.9999999,645190650.0,-517173929.99999994,1538066919.9999998,10327590.0
SSW.JO,2019-12-31,3041405899.9999995,1492633089.9999998,450189609.99999994,221696409.99999997,-185354390.0,1193410400.0,12736099.999999998
SSW.JO,2020-12-31,2359255340.0,4382668550.0,721027190.0,2210999570.0,-282943180.0,3423526729.9999995,12773929.999999998
SSW.JO,2021-12-31,2595011900.0,5584969000.0,934527099.9999999,2460967600.0,-1052178399.9999999,4067481599.9999995,10088000.0
STE,2019-03-31,1183227000.0,588539000.0,564830000.0,349790000.0,-294792000.0,539505000.0,5567000.0
STE,2020-03-31,1284444000.0,705144000.0,586481000.0,376043000.0,-163146000.0,590559000.0,4156000.0
STE,2021-03-31,1802987000.0,633834000.0,609406000.0,450378000.0,345620000.0,689640000.0,569000.0
STE,2022-03-31,2945481000.0,956775000.0,799041000.0,397248000.0,115830000.0,684811000.0,1741000.0
STLA,2018-12-31,14528000000.0,2301000000.0,2048000000.0,4556000000.0,-2785000000.0,9948000000.0,47000000.0
STLA,2019-12-31,12901000000.0,556000000.0,2064000000.0,2077000000.0,-5827000000.0,10462000000.0,53000000.0
STLA,2020-12-31,21117000000.0,8271000000.0,1581000000.0,583000000.0,9087000000.0,9183000000.0,77000000.0
STLA,2021-12-31,33582000000.0,9938000000.0,2998000000.0,8533000000.0,-1366000000.0,18646000000.0,295000000.0
STLD,2018-12-31,2376723000.0,3013520000.0,1043756000.0,1176079000.0,-720867000.0,1415469000.0,
STLD,2019-12-31,2734344000.0,3246327000.0,844336000.0,944345000.0,-266630000.0,1396290000.0,
STLD,2020-12-31,3102676000.0,2999660000.0,971918000.0,-211023000.0,-7048000.0,987032000.0,
STLD,2021-12-31,3105876000.0,4673654000.0,1916434000.0,1197897000.0,-1329469000.0,2204136000.0,
STM,2018-12-31,1910000000.0,3734000000.0,1277000000.0,532000000.0,-122000000.0,1845000000.0,1000000.0
STM,2019-12-31,2127000000.0,4193000000.0,1380000000.0,619000000.0,-343000000.0,1869000000.0,7000000.0
STM,2020-12-31,2817000000.0,4557000000.0,1465000000.0,735000000.0,348000000.0,2093000000.0,4000000.0
STM,2021-12-31,2742000000.0,4879000000.0,1759000000.0,1133000000.0,-1314000000.0,3060000000.0,2000000.0
STZ,2019-02-28,13616500000.0,520200000.0,846900000.0,1360000000.0,2593300000.0,2246300000.0,
STZ,2020-02-29,12744800000.0,1172300000.0,864800000.0,1824600000.0,-2031400000.0,2551100000.0,
STZ,2021-02-28,10982200000.0,1775400000.0,785300000.0,1941900000.0,-2346600000.0,2806500000.0,
STZ,2022-02-28,10954200000.0,630900000.0,899000000.0,1678600000.0,-1929500000.0,2705400000.0,
SU,2018-12-31,17350000000.0,-1609000000.0,3206000000.0,5174000000.0,-4426000000.0,10580000000.0,
SU,2019-12-31,17970000000.0,-631000000.0,4052000000.0,4863000000.0,-5537000000.0,10421000000.0,
SU,2020-12-31,21699000000.0,-1163000000.0,3157000000.0,-1251000000.0,1786000000.0,2675000000.0,
SU,2021-12-31,18354000000.0,578000000.0,4534000000.0,7209000000.0,-7464000000.0,11764000000.0,
SWK,2018-12-31,4198400000.0,567800000.0,1437100000.0,768800000.0,-561600000.0,1260900000.0,
SWK,2019-12-31,3658100000.0,50900000.0,1284000000.0,1081000000.0,-292500000.0,1505700000.0,
SWK,2020-12-31,4385700000.0,1477700000.0,1345700000.0,1674000000.0,615900000.0,2022100000.0,
SWK,2021-12-31,6714900000.0,-241000000.0,1484500000.0,144000000.0,918700000.0,663100000.0,
SWKS,2018-09-30,,1872500000.0,655800000.0,829700000.0,-993700000.0,1260600000.0,
SWKS,2019-09-30,,1860600000.0,465300000.0,944000000.0,-912500000.0,1367400000.0,
SWKS,2020-09-30,150700000.0,1869200000.0,393600000.0,806000000.0,-907700000.0,1204500000.0,
SWKS,2021-09-30,2413100000.0,2206900000.0,756200000.0,1119900000.0,1677400000.0,1772000000.0,
SWM,2018-12-31,622100000.0,285700000.0,130900000.0,109400000.0,-120900000.0,139100000.0,
SWM,2019-12-31,542700000.0,269900000.0,114600000.0,126200000.0,-135800000.0,160300000.0,
SWM,2020-12-31,593300000.0,229500000.0,130900000.0,128300000.0,-8600000.0,161600000.0,
SWM,2021-12-31,1270300000.0,363500000.0,208900000.0,19200000.0,599900000.0,58100000.0,
TAP,2018-12-31,10488300000.0,-1534600000.0,736000000.0,1679600000.0,-1008900000.0,2331300000.0,32500000.0
TAP,2019-12-31,9084300000.0,-1511100000.0,705900000.0,1303500000.0,-2007000000.0,1897300000.0,115900000.0
TAP,2020-12-31,8275400000.0,-1490800000.0,549600000.0,1120900000.0,-1070400000.0,1695700000.0,158800000.0
TAP,2021-12-31,7207500000.0,-843500000.0,662700000.0,1050900000.0,-1172200000.0,1573500000.0,26000000.0
TDS,2018-12-31,2439000000.0,1451000000.0,992000000.0,241000000.0,-32000000.0,1017000000.0,
TDS,2019-12-31,3373000000.0,959000000.0,1005000000.0,59000000.0,-220000000.0,1016000000.0,
TDS,2020-12-31,4498000000.0,1873000000.0,1004000000.0,164000000.0,957000000.0,1532000000.0,
TDS,2021-12-31,4035000000.0,864000000.0,1058000000.0,-48000000.0,321000000.0,1103000000.0,
TDY,2018-12-31,750600000.0,393600000.0,416500000.0,360100000.0,-271300000.0,446900000.0,
TDY,2019-12-31,969900000.0,550500000.0,460400000.0,393700000.0,141700000.0,482100000.0,
TDY,2020-12-31,778500000.0,961700000.0,402000000.0,547500000.0,-61800000.0,618900000.0,
TDY,2021-12-31,4099400000.0,931000000.0,767700000.0,723000000.0,2807100000.0,824600000.0,
TECK-B.TO,2018-12-31,4049506568.407562,2055203460.4293497,865812239.6667734,1339074014.7388659,-1587811598.8465235,3256334508.1704583,
TECK-B.TO,2019-12-31,4421877243.458008,1322869297.163995,817270036.9913687,12312919.578024387,-413252363.3374435,2681138238.11481,
TECK-B.TO,2020-12-31,6186128766.071772,592631292.7780976,1029844047.8475021,-1620905456.40632,1199391543.529713,1226864517.367108,
TECK-B.TO,2021-12-31,7342660043.076495,1843730841.381227,1558869311.4708538,19672757.590495378,830977280.6225249,3728381018.5506845,
TEL,2018-09-30,4000000000.0,1789000000.0,2361000000.0,1516000000.0,-1722000000.0,2451000000.0,23000000.0
TEL,2019-09-30,3965000000.0,2014000000.0,2320000000.0,1673000000.0,-1643000000.0,2422000000.0,43000000.0
TEL,2020-09-30,4262000000.0,2094000000.0,2377000000.0,1432000000.0,-1105000000.0,1992000000.0,17000000.0
TEL,2021-09-30,4210000000.0,2607000000.0,2928000000.0,1986000000.0,-1386000000.0,2676000000.0,86000000.0
TFX,2018-12-31,2158825000.0,653713000.0,366286000.0,356583000.0,-206433000.0,437378000.0,
TFX,2019-12-31,2010315000.0,743277000.0,418673000.0,336830000.0,-418836000.0,439525000.0,
TFX,2020-12-31,2564485000.0,882398000.0,395071000.0,345712000.0,455163000.0,436406000.0,
TFX,2021-12-31,1966135000.0,748999000.0,383569000.0,579801000.0,-715822000.0,651419000.0,
TGI,2019-03-31,1488821000.0,265795000.0,336888000.0,-221519000.0,32475000.0,-174420000.0,
TGI,2020-03-31,1875333000.0,573879000.0,314007000.0,56832000.0,293692000.0,96666000.0,
TGI,2021-03-31,1995208000.0,836067000.0,192888000.0,-198297000.0,277247000.0,-173119000.0,
THO,2018-07-31,,542344000.0,467488000.0,328311000.0,-231024000.0,466508000.0,3835000.0
THO,2019-07-31,1902623000.0,589032000.0,478531000.0,377795000.0,1539073000.0,508019000.0,2732000.0
THO,2020-07-31,1666648000.0,586996000.0,588069000.0,434244000.0,-392916000.0,540941000.0,27677000.0
THO,2021-07-31,1607232000.0,1008738000.0,796489000.0,397647000.0,-188438000.0,526482000.0,1950000.0
TKR,2018-12-31,1681600000.0,1051600000.0,546600000.0,219900000.0,553100000.0,332500000.0,1500000.0
TKR,2019-12-31,1829700000.0,1138000000.0,545100000.0,409500000.0,-100700000.0,550100000.0,6300000.0
TKR,2020-12-31,1667300000.0,1152300000.0,581100000.0,456000000.0,-331100000.0,577600000.0,1500000.0
TKR,2021-12-31,1568700000.0,1316900000.0,626400000.0,239000000.0,-269300000.0,387300000.0,600000.0
TMHC,2018-12-31,2209596000.0,4063174000.0,,115136000.0,-219520000.0,135594000.0,
TMHC,2019-12-31,1983089000.0,4216596000.0,,363098000.0,-377203000.0,393216000.0,
TMHC,2020-12-31,3011635000.0,5669497000.0,,1085522000.0,-604941000.0,1123282000.0,
TMHC,2021-12-31,3398296000.0,6281565000.0,,355447000.0,-155000.0,376646000.0,
TMO,2018-12-31,18990000000.0,4478000000.0,4136000000.0,3785000000.0,-2237000000.0,4543000000.0,50000000.0
TMO,2019-12-31,17752000000.0,5696000000.0,4349000000.0,4047000000.0,-3118000000.0,4973000000.0,36000000.0
TMO,2020-12-31,21735000000.0,11653000000.0,5741000000.0,6815000000.0,959000000.0,8289000000.0,8000000.0
TMO,2021-12-31,34870000000.0,6677000000.0,7977000000.0,6789000000.0,6581000000.0,9312000000.0,20000000.0
TNC,2018-12-31,355065000.0,219770000.0,207948000.0,58415000.0,-32778000.0,79970000.0,112000.0
