ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude
ENS,2021-03-31,,197301000,-24403000,1691317000.0,,,43207000,1539755000.0,9371000,813539000,-1126000.0,,-16247000.0,-684719000.0,1669751000.0,451808000.0,23890000.0,745929000,403264000.0,705593000.0,559215000.0,-466000.0,67610000,-7474000.0,33836000,-36843000.0,-62364000.0,-194000.0,4296000.0,33836000,33836000,,,-92312000.0,,,660957000.0,129611000.0,3821000.0,969618000.0,616238000,,-121238000.0,,86276000.0,74017000.0,-3893000.0,,75774000.0,,33685000.0,430898000.0,35054000.0,554168000.0,67610000,-9091000.0,518247000.0,-10722000.0,61730000.0,-96150000.0,229652000.0,,1919221000.0,555000.0,323876000.0,3462797000.0,676988000.0,65212000.0,-16278000.0,EnerSys,USD,Industrials,Electrical Equipment & Parts,-75.9328,40.3886
ENS,2021-07-04,,189519000,-12630000,1699800000.0,,,52289000,1563603000.0,8360000,814893000,6980000.0,,-13118000.0,-696652000.0,1706072000.0,406233000.0,24433000.0,749974000,427132000.0,712877000.0,559665000.0,214000.0,64919000,-7435000.0,43929000,-45575000.0,24834000.0,-36315000.0,386000.0,43929000,43929000,,,54065000.0,,,580961000.0,124540000.0,3823000.0,1020416000.0,625374000,,-101829000.0,,-48143000.0,91000.0,-46307000.0,,76509000.0,,-65784000.0,423594000.0,4052000.0,553627000.0,64919000,-9107000.0,563914000.0,4771000.0,-36746000.0,10915000.0,237653000.0,,1905019000.0,556000.0,293377000.0,3472445000.0,604743000.0,65940000.0,-16435000.0,EnerSys,USD,Industrials,Electrical Equipment & Parts,-75.9328,40.3886
ENS,2021-10-03,,178820000,-13480000,1768856000.0,,,39923000,1570019000.0,4297000,791395000,7541000.0,,-18103000.0,-720797000.0,1734057000.0,407506000.0,23907000.0,737992000,453209000.0,703164000.0,556208000.0,-2773000.0,53403000,-7456000.0,35626000,1273000.0,-8920000.0,-4197000.0,772000.0,35626000,35626000,,,56643000.0,,,584584000.0,125358000.0,3838000.0,1075989000.0,612575000,,-126148000.0,,-17428000.0,3043000.0,-79172000.0,,75580000.0,,-1077000.0,413646000.0,295000.0,556202000.0,53403000,-9573000.0,640998000.0,-6185000.0,4052000.0,42989000.0,223422000.0,,1943597000.0,557000.0,294975000.0,3517454000.0,604833000.0,65275000.0,-18187000.0,EnerSys,USD,Industrials,Electrical Equipment & Parts,-75.9328,40.3886
ENTG,2020-12-31,,230872000,-3465000,1234257000.0,,73000.0,106400000,1379494000.0,19776000,517594000,-17323000.0,,-52886000.0,-44540000.0,577833000.0,580893000.0,33282000.0,407729000,293825000.0,748037000.0,571291000.0,-1000.0,109865000,-10799000.0,86624000,132921000.0,37906000.0,-15243000.0,3839000.0,86624000,86624000,,,-150000000.0,,,264392000.0,71533000.0,,1085783000.0,286722000,,-37428000.0,37558000.0,204018000.0,57848000.0,3506000.0,,26479000.0,,-12739000.0,337632000.0,65028000.0,844850000.0,109865000,-12255000.0,323944000.0,3992000.0,30086000.0,-22203000.0,110063000.0,,1538202000.0,1351000.0,81618000.0,2917696000.0,302626000.0,14519000.0,-52192000.0,"Entegris, Inc.",USD,Technology,Semiconductor Equipment & Materials,-71.2518,42.5519
ENTG,2021-04-03,,234986000,-17955000,1244606000.0,,72000.0,98067000,1428333000.0,13391000,512844000,15304000.0,,-43258000.0,-48217000.0,637574000.0,548520000.0,33966000.0,396822000,355361000.0,747518000.0,590662000.0,-1000.0,116022000,-10908000.0,84676000,-32373000.0,-21564000.0,-30038000.0,1572000.0,84676000,84676000,,,-150000000.0,,,282649000.0,69345000.0,,1086186000.0,277858000,,-41105000.0,37748000.0,53115000.0,60768000.0,-39337000.0,,25299000.0,,12249000.0,325454000.0,54618000.0,837622000.0,116022000,-11652000.0,358819000.0,-2855000.0,-28591000.0,-39375000.0,109796000.0,,1505206000.0,1354000.0,93045000.0,2933539000.0,266271000.0,14684000.0,-43330000.0,"Entegris, Inc.",USD,Technology,Semiconductor Equipment & Materials,-71.2518,42.5519
ENTG,2021-07-03,,265384000,-34203000,1159236000.0,,18000.0,104686000,1515331000.0,15916000,571352000,22488000.0,,-44003000.0,-46760000.0,701213000.0,401033000.0,34476000.0,432463000,451269000.0,749566000.0,622375000.0,-23880000.0,138889000,-10889000.0,88770000,-147487000.0,-26667000.0,-15055000.0,15245000.0,88770000,88770000,,,-150000000.0,,,309936000.0,72621000.0,,936382000.0,305968000,,-39648000.0,41972000.0,81855000.0,39340000.0,-30386000.0,,27058000.0,,2784000.0,314496000.0,60662000.0,859520000.0,138889000,-10697000.0,387605000.0,-760000.0,13244000.0,-184579000.0,106741000.0,,1357400000.0,1358000.0,92969000.0,2872731000.0,260530000.0,14994000.0,-41771000.0,"Entegris, Inc.",USD,Technology,Semiconductor Equipment & Materials,-71.2518,42.5519
ENTG,2021-10-02,,264204000,-11256000,1275705000.0,,4326000.0,128101000,1610780000.0,10640000,579493000,5694000.0,,-44559000.0,-46123000.0,788830000.0,475752000.0,34684000.0,440136000,558360000.0,749933000.0,654620000.0,-486000.0,139357000,-10853000.0,117461000,74719000.0,-5127000.0,-20275000.0,1055000.0,117461000,117461000,,,,,,315073000.0,71032000.0,,936704000.0,315289000,,-39011000.0,41972000.0,149504000.0,24038000.0,-45464000.0,,29530000.0,,-1835000.0,302487000.0,55864000.0,866716000.0,139357000,-9395000.0,429016000.0,333000.0,52924000.0,-30559000.0,102892000.0,,1401495000.0,1357000.0,120611000.0,3012275000.0,309413000.0,17565000.0,-48885000.0,"Entegris, Inc.",USD,Technology,Semiconductor Equipment & Materials,-71.2518,42.5519
EOG,2020-12-31,,1704077000,-425066000,5862168000.0,,201329000.0,427760000,20301887000.0,90294000,2901794000,-1488423000.0,750054000.0,-636848000.0,-18943000.0,14169969000.0,3328928000.0,2610780000.0,2048968000,20301887000.0,,29467627000.0,-14000.0,852826000,-219581000.0,337466000,263372000.0,-464105000.0,-1309000.0,7555000.0,337466000,337466000,,44141000.0,-6135000.0,,,1545293000.0,113235000.0,,4854134000.0,1197717000,,-12328000.0,,1121238000.0,702768000.0,30633000.0,,474806000.0,,-270828000.0,,358546000.0,5945024000.0,852826000,-53121000.0,629401000.0,-1534000.0,427206000.0,-219484000.0,6366259000.0,,15502714000.0,205837000.0,1681193000.0,35804601000.0,3460104000.0,2127000.0,-841162000.0,"EOG Resources, Inc.",USD,Energy,Oil & Gas E&P,-95.3594,29.7594
EOG,2021-03-31,,2618000000,-58000000,6191000000.0,,91000000.0,881000000,20762000000.0,204000000,4067000000,362000000.0,39000000.0,-821000000.0,-29000000.0,14606000000.0,3388000000.0,943000000.0,3128000000,20762000000.0,,28666000000.0,,939000000,-219000000.0,677000000,59000000.0,-308000000.0,-10000000.0,9000000.0,677000000,677000000,,582000000.0,-759000000.0,,,1828000000.0,110000000.0,,5094000000.0,1449000000,,-14000000.0,,1870000000.0,1059000000.0,64000000.0,,1314000000.0,,-283000000.0,,413000000.0,5979000000.0,939000000,-47000000.0,562000000.0,-2000000.0,172000000.0,-988000000.0,7003000000.0,,15409000000.0,206000000.0,1945000000.0,36171000000.0,3312000000.0,4000000.0,-917000000.0,"EOG Resources, Inc.",USD,Energy,Oil & Gas E&P,-95.3594,29.7594
EOG,2021-06-30,,2912000000,3000000,6935000000.0,,54000000.0,1124000000,20881000000.0,217000000,4515000000,137000000.0,39000000.0,-828000000.0,-31000000.0,14689000000.0,3880000000.0,957000000.0,3394000000,20881000000.0,,28659000000.0,,1121000000,-239000000.0,907000000,492000000.0,-186000000.0,-2000000.0,9000000.0,907000000,907000000,,666000000.0,-9000000.0,,,2026000000.0,120000000.0,,5086000000.0,1603000000,,-15000000.0,,1559000000.0,1698000000.0,37000000.0,,1291000000.0,,-141000000.0,,513000000.0,6017000000.0,1121000000,-45000000.0,516000000.0,2000000.0,11000000.0,-241000000.0,6916000000.0,,16004000000.0,206000000.0,2012000000.0,36885000000.0,4002000000.0,3000000.0,-1023000000.0,"EOG Resources, Inc.",USD,Energy,Oil & Gas E&P,-95.3594,29.7594
EOG,2021-09-30,,3440000000,-41000000,7349000000.0,,-45000000.0,1429000000,21765000000.0,334000000,5258000000,153000000.0,38000000.0,-933000000.0,-41000000.0,15542000000.0,4293000000.0,1009000000.0,3788000000,21765000000.0,,28545000000.0,,1470000000,-248826816.0,1095000000,413000000.0,-145000000.0,-21000000.0,,1095000000,1095000000,,771000000.0,-9000000.0,,,2154000000.0,142000000.0,,5079000000.0,1818000000,,-13000000.0,,2196000000.0,1224000000.0,-6000000.0,,1278000000.0,,-48000000.0,,381000000.0,6058000000.0,1470000000,-48000000.0,521000000.0,,-68000000.0,-850000000.0,6844000000.0,,15407000000.0,206000000.0,1972000000.0,37172000000.0,3484000000.0,14000000.0,-896000000.0,"EOG Resources, Inc.",USD,Energy,Oil & Gas E&P,-95.3594,29.7594
EPC,2021-03-31,,241700000,-50100000,987700000.0,,700000.0,19500000,1464100000.0,5100000,519300000,21000000.0,,-11300000.0,-956300000.0,797700000.0,282100000.0,22200000.0,449700000,-619700000.0,1164900000.0,415000000.0,-36400000.0,69600000,-8400000.0,14400000,1300000.0,3700000.0,-1000000.0,,14400000,14400000,,,-1800000.0,,,268300000.0,157800000.0,,1233000000.0,277600000,,-175000000.0,14300000.0,63700000.0,119400000.0,-28800000.0,,51400000.0,,6100000.0,918900000.0,12300000.0,1622000000.0,69600000,-17300000.0,354200000.0,-4500000.0,0.0,-46600000.0,313600000.0,,2073800000.0,700000.0,194000000.0,3537900000.0,483800000.0,,-12000000.0,Edgewell Personal Care Company,USD,Consumer Defensive,Household & Personal Products,-73.1294,41.3047
EPC,2021-06-30,,270500000,-27500000,1102000000.0,,-600000.0,53900000,1511600000.0,13100000,573700000,7700000.0,,-12500000.0,-943700000.0,829900000.0,437500000.0,21500000.0,492300000,-569700000.0,1166900000.0,411000000.0,-200000.0,81400000,-8300000.0,40800000,155400000.0,3700000.0,-1000000.0,,40800000,40800000,,,1700000.0,,,220600000.0,174500000.0,,1233600000.0,303200000,,-166400000.0,14600000.0,174700000.0,137300000.0,-28800000.0,,52900000.0,,104700000.0,914400000.0,12400000.0,1624700000.0,81400000,-16400000.0,359200000.0,1000000.0,0.0,-7800000.0,312500000.0,,2135600000.0,700000.0,215900000.0,3647200000.0,547100000.0,,-11900000.0,Edgewell Personal Care Company,USD,Consumer Defensive,Household & Personal Products,-73.1294,41.3047
EPC,2021-09-30,,245100000,-32500000,1135700000.0,,100000.0,47400000,1584300000.0,3300000,543200000,16800000.0,,-22600000.0,-913200000.0,865700000.0,479200000.0,16700000.0,463300000,-484900000.0,1162800000.0,420300000.0,1800000.0,79900000,-8900000.0,44100000,41700000.0,3700000.0,-200000.0,,44100000,44100000,,,1800000.0,,,229700000.0,150000000.0,,1234200000.0,298100000,,-136900000.0,15200000.0,73100000.0,145100000.0,-28800000.0,,49400000.0,,-9300000.0,906400000.0,13800000.0,1631100000.0,79900000,-16800000.0,345700000.0,-3300000.0,25400000.0,-5500000.0,272400000.0,,2090300000.0,700000.0,209500000.0,3674600000.0,536800000.0,,-22700000.0,Edgewell Personal Care Company,USD,Consumer Defensive,Household & Personal Products,-73.1294,41.3047
EPC,2021-12-31,,190200000,-25000000,966900000.0,,500000.0,16200000,1552300000.0,5000000,463300000,6900000.0,,-312700000.0,-910600000.0,868500000.0,239800000.0,21400000.0,422100000,-825400000.0,1342700000.0,412600000.0,-1200000.0,41200000,-8500000.0,11200000,-239400000.0,,-34200000.0,,11200000,11200000,,,199400000.0,,,232900000.0,136200000.0,,1432700000.0,273100000,,-143400000.0,12800000.0,-79000000.0,122100000.0,,,49900000.0,,-118500000.0,1035000000.0,8900000.0,1593700000.0,41200000,-17300000.0,407500000.0,-3200000.0,0.0,155500000.0,293300000.0,,2254800000.0,700000.0,217800000.0,3807100000.0,483900000.0,,-9400000.0,Edgewell Personal Care Company,USD,Consumer Defensive,Household & Personal Products,-73.1294,41.3047
ERIC-B.ST,2021-03-31,4599000000.0,21357000000,-681000000,146305000000.0,,-5000000.0,4728000000,89782000000.0,1560000000,49778000000,1936000000.0,2353000000.0,-934000000.0,,,40543000000.0,1711000000.0,44369000000,48500000000.0,36659000000.0,21872000000.0,-449000000.0,5409000000,-5000000.0,3187000000,-3069000000.0,1979000000.0,,,3187000000,3168000000,161000000.0,-13000000.0,-5713000000.0,,,70913000000.0,6173000000.0,-1658000000.0,23299000000.0,28421000000,,,9576000000.0,3205000000.0,81284000000.0,-1235000000.0,3875000000.0,29794000000.0,,-4939000000.0,4623000000.0,,,5409000000,-133000000.0,30250000000.0,827000000.0,342000000.0,-6167000000.0,36588000000.0,31066000000.0,182195000000.0,89782000000.0,29135000000.0,270319000000.0,114995000000.0,25079000000.0,-915000000.0,Telefonaktiebolaget LM Ericsson (publ),SEK,Technology,Communication Equipment,18.0649,59.3326
ERIC-B.ST,2021-06-30,12855000000.0,23863000000,-1361000000,160153000000.0,,-4000000.0,5369000000,93331000000.0,1469000000,54941000000,-49000000.0,11737000000.0,-7124000000.0,,,43273000000.0,1768000000.0,48211000000,52623000000.0,36436000000.0,21724000000.0,940000000.0,6730000000,-3328000000.0,3679000000,2730000000.0,-4034000000.0,,,3679000000,3900000000,-5799000000.0,-221000000.0,6677000000.0,,,73510000000.0,6973000000.0,-1636000000.0,21673000000.0,31078000000,,,10481000000.0,5940000000.0,81084000000.0,-701000000.0,3798000000.0,29518000000.0,,-399000000.0,4272000000.0,,,6730000000,-554000000.0,30515000000.0,-375000000.0,5347000000.0,4289000000.0,35904000000.0,28942000000.0,189350000000.0,93331000000.0,29638000000.0,281045000000.0,124662000000.0,25175000000.0,-1007000000.0,Telefonaktiebolaget LM Ericsson (publ),SEK,Technology,Communication Equipment,18.0649,59.3326
ERIC-B.ST,2021-09-30,15016000000.0,24782000000,-185000000,163103000000.0,,-4000000.0,8237000000,97323000000.0,2471000000,56263000000,1667000000.0,10155000000.0,-9118000000.0,,,46476000000.0,1991000000.0,47841000000,56123000000.0,37164000000.0,21781000000.0,-1807000000.0,8422000000,-161000000.0,5752000000,3203000000.0,8833000000.0,,,5752000000,5766000000,-7869000000.0,-228000000.0,-580000000.0,,,66788000000.0,6176000000.0,-1695000000.0,22282000000.0,31481000000,,,10157000000.0,14724000000.0,81645000000.0,-3877000000.0,3610000000.0,34696000000.0,,1619000000.0,4036000000.0,,,8422000000,-298000000.0,34823000000.0,145000000.0,-1655000000.0,-2548000000.0,39719000000.0,29747000000.0,194899000000.0,97323000000.0,31877000000.0,290527000000.0,125855000000.0,25047000000.0,-1040000000.0,Telefonaktiebolaget LM Ericsson (publ),SEK,Technology,Communication Equipment,18.0649,59.3326
ERIC-B.ST,2021-12-31,12932000000.0,31020000000,-1212000000,174805000000.0,,-122000000.0,10916000000,108775000000.0,770000000,71332000000,-154000000.0,9590000000.0,-2707000000.0,,,54050000000.0,2156000000.0,59204000000,66741000000.0,38204000000.0,21528000000.0,-825000000.0,12128000000,-3395000000.0,10076000000,7574000000.0,-5227000000.0,,,10076000000,10146000000,-1794000000.0,-228000000.0,-661000000.0,,,72659000000.0,7496000000.0,-1676000000.0,22241000000.0,40312000000,,,11723000000.0,15196000000.0,79454000000.0,248000000.0,3528000000.0,33422000000.0,,6336000000.0,3830000000.0,,,12128000000,-645000000.0,35164000000.0,-34000000.0,1365000000.0,-4881000000.0,42243000000.0,33825000000.0,198515000000.0,108775000000.0,35684000000.0,305614000000.0,126952000000.0,23109000000.0,-701000000.0,Telefonaktiebolaget LM Ericsson (publ),SEK,Technology,Communication Equipment,18.0649,59.3326
ESI,2020-12-31,,222700000,-14700000,989900000.0,,-1400000.0,71600000,2319800000.0,41700000,536600000,-17400000.0,25000000.0,-8500000.0,-332500000.0,-1473200000.0,291900000.0,40900000.0,450300000,-788800000.0,2252700000.0,296400000.0,-1400000.0,86300000,-12400000.0,29900000,43500000.0,-23700000.0,-20000000.0,,29900000,29900000,,,-2000000.0,,,403400000.0,125000000.0,-1700000.0,1541600000.0,313900000,2000000.0,-194800000.0,11400000.0,81700000.0,95200000.0,10300000.0,,88500000.0,,55200000.0,855900000.0,67500000.0,4122900000.0,86300000,-12700000.0,203100000.0,6100000.0,-13500000.0,-35800000.0,269300000.0,,2165300000.0,2600000.0,95600000.0,4483400000.0,314300000.0,,-7100000.0,Element Solutions Inc,USD,Basic Materials,Specialty Chemicals,-80.139,26.1221
