ticker,date,accountsPayable,totalCashFromOperatingActivities,changeToNetincome,researchDevelopment,totalStockholderEquity,incomeTaxExpense,netTangibleAssets,effectOfExchangeRate,otherAssets,deferredLongTermAssetCharges,otherLiab,discontinuedOperations,depreciation,nonRecurring,longTermDebt,shortTermInvestments,totalOperatingExpenses,cash,longTermInvestments,capitalExpenditures,dividendsPaid,treasuryStock,repurchaseOfStock,changeToLiabilities,incomeBeforeTax,changeToOperatingActivities,otherCashflowsFromFinancingActivities,totalOtherIncomeExpenseNet,interestExpense,totalCashflowsFromInvestingActivities,totalCurrentLiabilities,effectOfAccountingCharges,otherCurrentAssets,extraordinaryItems,otherCashflowsFromInvestingActivities,operatingIncome,ebit,goodWill,commonStock,otherStockholderEquity,totalAssets,investments,totalLiab,inventory,netIncomeApplicableToCommonShares,sellingGeneralAdministrative,grossProfit,changeToAccountReceivables,issuanceOfStock,netIncome,otherOperatingExpenses,shortLongTermDebt,otherItems,intangibleAssets,netIncomeFromContinuingOps,costOfRevenue,minorityInterest,netReceivables,propertyPlantEquipment,deferredLongTermLiab,totalRevenue,changeToInventory,totalCurrentAssets,netBorrowings,totalCashFromFinancingActivities,otherCurrentLiab,capitalSurplus,changeInCash,retainedEarnings,company_name,sector,subsector
SWK,2019-12-28,2087800000.0,1505700000.0,111800000.0,,7636300000.0,160800000,-5223200000.0,-1400000.0,786000000.0,,3831800000.0,,560200000.0,,3216900000.0,,12747500000,297700000.0,,-424700000.0,-402000000.0,-4071700000.0,-27500000.0,-160600000.0,1118800000,-237000000.0,-72100000.0,-575900000,-284300000,-1208600000.0,4405700000.0,,53900000.0,,-14600000.0,1694700000,1694700000,9237500000.0,442300000.0,-1886900000.0,20596600000.0,-260600000.0,11454400000.0,2255000000.0,955800000,2868500000.0,4845200000,137800000.0,146000000.0,955800000,249000000,3100000.0,,3622000000.0,958000000,9597000000,5900000.0,1454600000.0,2494500000.0,,14442200000,137700000.0,4456600000.0,-671900000.0,-292500000.0,841800000.0,4492900000.0,3200000.0,6772800000.0,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories
SWK,2018-12-29,2233200000.0,1260900000.0,316700000.0,,7086200000.0,416300000,-5354900000.0,-53900000.0,482300000.0,,3746700000.0,,506500000.0,,3819800000.0,,12290400000,288700000.0,,-492100000.0,-384900000.0,-4196100000.0,-527100000.0,212500000.0,1022100000,70400000.0,-133800000.0,-669900000,-277900000,-989100000.0,4001600000.0,,58900000.0,,7100000.0,1692000000,1692000000,8956700000.0,442300000.0,-1824800000.0,19408000000.0,-21700000.0,11568100000.0,2373500000.0,605200000,2985900000.0,4916800000,-48800000.0,38500000.0,605200000,210900000,2500000.0,,3484400000.0,605800000,9065600000,3700000.0,1607800000.0,1915200000.0,,13982400000,-401600000.0,4569400000.0,445700000.0,-561600000.0,347900000.0,4621000000.0,-343700000.0,6219000000.0,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories
SWK,2017-12-30,2021000000.0,668500000.0,-204900000.0,,7552200000.0,300900000,-4731300000.0,81000000.0,512700000.0,,3573000000.0,,460700000.0,,2828200000.0,,11406700000,637500000.0,,-442400000.0,-362900000.0,-3532000000.0,-28700000.0,242000000.0,1527800000,152000000.0,-50500000.0,-32100000,-222600000,-1566800000.0,4391500000.0,,39800000.0,,669900000.0,1559900000,1559900000,8776100000.0,442300000.0,-1607900000.0,19097700000.0,-17900000.0,10792700000.0,2018400000.0,1227300000,2945200000.0,4825100000,-905600000.0,90800000.0,1227300000,303700000,1033300000.0,,3507400000.0,1226900000,8141500000,2800000.0,1628700000.0,1742500000.0,,12966600000,-303000000.0,4559000000.0,-79500000.0,295200000.0,379400000.0,4643200000.0,-522100000.0,5998700000.0,"Stanley Black & Decker, Inc.",Industrials,Tools & Accessories
SWKS,2021-10-01,236000000.0,1772000000.0,208200000.0,532300000,5297100000.0,100400000,1421800000.0,,175200000.0,119500000.0,255000000.0,,368200000.0,,2235600000.0,137200000.0,3446800000,882900000.0,7100000.0,-637800000.0,-340600000.0,-9600000.0,-250800000.0,59600000.0,1598700000,75500000.0,-5800000.0,-63600000,-13400000,-3133200000.0,658500000.0,,204100000.0,,,1662300000,1662300000,2176700000.0,41300000.0,-7900000.0,8590700000.0,269900000.0,3293600000.0,885000000.0,1498300000,281800000.0,2512400000,-397700000.0,36400000.0,1498300000,,,,1698600000.0,1498300000,2596700000,,756200000.0,1667700000.0,,5109100000,-41200000.0,2865400000.0,2238200000.0,1677400000.0,254200000.0,79600000.0,316200000.0,5185800000.0,"Skyworks Solutions, Inc.",Technology,Semiconductors
SWKS,2020-10-02,226900000.0,1204500000.0,193000000.0,464100000,4164200000.0,76900000,2920900000.0,,123200000.0,55300000.0,343400000.0,,330100000.0,,,408100000.0,2450100000,566700000.0,5200000.0,-389400000.0,-307000000.0,-4101300000.0,-680600000.0,61100000.0,891700000,-80900000.0,-5800000.0,-13900000,-13400000,-581400000.0,448400000.0,,178300000.0,,,905600000,905600000,1189800000.0,41400000.0,-7800000.0,5106700000.0,-182900000.0,942500000.0,806000000.0,814800000,231400000.0,1612900000,76800000.0,79900000.0,814800000,,,,53500000.0,814800000,1742800000,,358500000.0,1417400000.0,,3355700000,-190400000.0,2317600000.0,2238200000.0,-907700000.0,79800000.0,3403700000.0,-284600000.0,4820400000.0,"Skyworks Solutions, Inc.",Technology,Semiconductors
SWKS,2019-09-27,190500000.0,1367400000.0,121800000.0,424100000,4122300000.0,107400000,2824600000.0,,74100000.0,40800000.0,343300000.0,,337500000.0,,,203300000.0,2418000000,851300000.0,27600000.0,-398400000.0,-273900000.0,-3420800000.0,-680400000.0,-33000000.0,961000000,-21700000.0,-5800000.0,2200000,-13400000,-336900000.0,374000000.0,,105000000.0,,,958800000,958800000,1189800000.0,42500000.0,-7900000.0,4839600000.0,86500000.0,717300000.0,609700000.0,853600000,198300000.0,1603800000,228800000.0,41800000.0,853600000,,,,107900000.0,853600000,1773000000,,465300000.0,1205600000.0,,3376800000,-119600000.0,2234600000.0,2238200000.0,-912500000.0,107500000.0,3188000000.0,118000000.0,4312600000.0,"Skyworks Solutions, Inc.",Technology,Semiconductors
SWKS,2018-09-28,229900000.0,1260600000.0,130900000.0,404500000,4097000000.0,413700000,2763500000.0,,69500000.0,36500000.0,342200000.0,,290800000.0,,,294100000.0,2547900000,733300000.0,22800000.0,-422300000.0,-243200000.0,-2741300000.0,-807500000.0,-126000000.0,1332100000,228400000.0,-5800000.0,12000000,-13400000,-1150400000.0,389700000.0,,88800000.0,,,1320100000,1320100000,1189800000.0,44400000.0,-8800000.0,4828900000.0,-315500000.0,731900000.0,490200000.0,918400000,207800000.0,1950700000,-193800000.0,57000000.0,918400000,,,,143700000.0,918400000,1917300000,,655800000.0,1140900000.0,,3868000000,11900000.0,2262200000.0,2238200000.0,-993700000.0,74600000.0,3061000000.0,-883500000.0,3732900000.0,"Skyworks Solutions, Inc.",Technology,Semiconductors
SYK,2020-12-31,810000000.0,3277000000.0,470000000.0,984000000,13084000000.0,355000000,-5248000000.0,41000000.0,3116000000.0,1530000000.0,2650000000.0,,812000000.0,,13230000000.0,81000000.0,11408000000,2943000000.0,,-487000000.0,-863000000.0,-1157000000.0,-110000000.0,100000000.0,1954000000,-69000000.0,-27000000.0,-989000000,-315000000,-4701000000.0,5041000000.0,,16000000.0,,1000000.0,2943000000,2943000000,12778000000.0,38000000.0,-1157000000.0,34330000000.0,7000000.0,21246000000.0,3494000000.0,1599000000,4759000000.0,9158000000,354000000.0,,1599000000,,761000000.0,,5554000000.0,1599000000,5193000000,,2701000000.0,3175000000.0,,14351000000,27000000.0,9707000000.0,989000000.0,-11000000.0,710000000.0,1741000000.0,-1394000000.0,12462000000.0,Stryker Corporation,Healthcare,Medical Devices
SYK,2019-12-31,675000000.0,2191000000.0,528000000.0,971000000,12807000000.0,479000000,-489000000.0,-18000000.0,2862000000.0,1575000000.0,2428000000.0,,778000000.0,,10231000000.0,88000000.0,11496000000,4337000000.0,,-649000000.0,-778000000.0,-606000000.0,-443000000.0,63000000.0,2562000000,-193000000.0,-69000000.0,-826000000,-287000000,-1455000000.0,4400000000.0,,185000000.0,,1000000.0,3388000000,3388000000,9069000000.0,37000000.0,-606000000.0,30167000000.0,-5000000.0,17360000000.0,2980000000.0,2083000000,4978000000.0,9801000000,-563000000.0,,2083000000,,859000000.0,,4227000000.0,2083000000,5083000000,,2893000000.0,2951000000.0,,14884000000,-400000000.0,11058000000.0,1293000000.0,3000000.0,499000000.0,1628000000.0,721000000.0,11748000000.0,Stryker Corporation,Healthcare,Medical Devices
SYK,2018-12-31,646000000.0,2610000000.0,-1410000000.0,862000000,11730000000.0,-1197000000,-996000000.0,-8000000.0,2479000000.0,1678000000.0,2206000000.0,,723000000.0,,8486000000.0,83000000.0,10707000000,3616000000.0,,-572000000.0,-703000000.0,-631000000.0,-420000000.0,116000000.0,2356000000,229000000.0,-4000000.0,-538000000,-264000000,-2857000000.0,4807000000.0,,43000000.0,,-2000000.0,2894000000,2894000000,8563000000.0,37000000.0,-631000000.0,27229000000.0,168000000.0,15499000000.0,2955000000.0,3553000000,4808000000.0,8981000000,-60000000.0,,3553000000,,1373000000.0,,4163000000.0,3553000000,4620000000,,2332000000.0,2291000000.0,,13601000000,-385000000.0,9733000000.0,2456000000.0,1329000000.0,370000000.0,1559000000.0,1074000000.0,10765000000.0,Stryker Corporation,Healthcare,Medical Devices
SYK,2017-12-31,487000000.0,1559000000.0,344000000.0,787000000,9966000000.0,1043000000,-679000000.0,74000000.0,1584000000.0,283000000.0,2142000000.0,,642000000.0,,6590000000.0,251000000.0,9723000000,2542000000.0,,-598000000.0,-636000000.0,-553000000.0,-325000000.0,21000000.0,2063000000,-690000000.0,-132000000.0,-658000000,-247000000,-1613000000.0,3485000000.0,,15000000.0,,-1000000.0,2721000000,2721000000,7168000000.0,37000000.0,-553000000.0,22197000000.0,-183000000.0,12217000000.0,2465000000.0,1020000000,4380000000.0,8259000000,-162000000.0,,1020000000,,632000000.0,,3477000000.0,1020000000,4185000000,14000000.0,2198000000.0,1975000000.0,,12444000000,-320000000.0,7993000000.0,299000000.0,-794000000.0,357000000.0,1496000000.0,-774000000.0,8986000000.0,Stryker Corporation,Healthcare,Medical Devices
T,2020-12-31,31836000000.0,43130000000.0,24504000000.0,,161673000000.0,965000000,-119902000000.0,,36919000000.0,,107106000000.0,,25033000000.0,,151928000000.0,29000000.0,146104000000,9740000000.0,3230000000.0,-15675000000.0,-14956000000.0,-13580000000.0,-5498000000.0,-1410000000.0,-2856000000,-14123000000.0,-4541000000.0,-28512000000,-7925000000,-13548000000.0,63438000000.0,,13080000000.0,,,25656000000,25656000000,135259000000.0,7621000000.0,4330000000.0,525761000000.0,337000000.0,346521000000.0,3592000000.0,-5369000000,37668000000.0,91840000000,2216000000.0,105000000.0,-5176000000,,3281000000.0,,146316000000.0,-3821000000,79920000000,17567000000.0,23745000000.0,152029000000.0,8832000000.0,171760000000,,52008000000.0,-10986000000.0,-32007000000.0,17738000000.0,130175000000.0,-2425000000.0,37457000000.0,AT&T Inc.,Communication Services,Telecom Services
T,2019-12-31,29640000000.0,48668000000.0,8887000000.0,,184221000000.0,3493000000,-119637000000.0,,35177000000.0,,107711000000.0,,24904000000.0,,149437000000.0,,153452000000,12130000000.0,3706000000.0,-19635000000.0,-14888000000.0,-7615000000.0,-2417000000.0,-1524000000.0,18468000000,-13214000000.0,7198000000.0,-9273000000,-8422000000,-16690000000.0,68911000000.0,,12320000000.0,,,27741000000,27741000000,146241000000.0,7621000000.0,5470000000.0,551669000000.0,70000000.0,349735000000.0,2864000000.0,13900000000,41094000000.0,97052000000,2812000000.0,631000000.0,13903000000,,11672000000.0,,157617000000.0,14975000000,84141000000,17713000000.0,25816000000.0,154167000000.0,9430000000.0,181193000000,,54761000000.0,-16771000000.0,-25083000000.0,16830000000.0,126279000000.0,6895000000.0,57936000000.0,AT&T Inc.,Communication Services,Telecom Services
T,2018-12-31,27018000000.0,43602000000.0,2398000000.0,,184089000000.0,4920000000,-126108000000.0,,32522000000.0,,104708000000.0,,25338000000.0,,166941000000.0,,139138000000,5204000000.0,6245000000.0,-21251000000.0,-13410000000.0,-7810000000.0,-609000000.0,1602000000.0,24873000000,-10390000000.0,-3366000000.0,-6745000000,-7957000000,-63145000000.0,64420000000.0,,12241000000.0,,500000000.0,31618000000,31618000000,146370000000.0,7621000000.0,4249000000.0,531864000000.0,-1233000000.0,337980000000.0,2771000000.0,19370000000,31289000000.0,91337000000,-1580000000.0,745000000.0,19370000000,,7190000000.0,,163827000000.0,19953000000,79419000000,9795000000.0,29164000000.0,131473000000.0,9523000000.0,170756000000,,51427000000.0,-9349000000.0,-25989000000.0,19747000000.0,125525000000.0,-45532000000.0,58753000000.0,AT&T Inc.,Communication Services,Telecom Services
T,2017-12-31,24439000000.0,38010000000.0,-12218000000.0,,140861000000.0,-14708000000,-78864000000.0,,18427000000.0,,93408000000.0,,21577000000.0,,127293000000.0,,136551000000,50498000000.0,1577000000.0,-21550000000.0,-12038000000.0,-5697000000.0,-463000000.0,816000000.0,15139000000,-3439000000.0,2518000000.0,-8856000000,-6300000000,-18943000000.0,81389000000.0,,6751000000.0,,976000000.0,23995000000,23995000000,105449000000.0,6495000000.0,7017000000.0,444097000000.0,449000000.0,302090000000.0,2225000000.0,29450000000,34354000000.0,82736000000,-986000000.0,33000000.0,29450000000,,38372000000.0,,114276000000.0,29847000000,77810000000,1146000000.0,18303000000.0,125222000000.0,,160546000000,,79146000000.0,35880000000.0,25930000000.0,12046000000.0,89563000000.0,44997000000.0,50500000000.0,AT&T Inc.,Communication Services,Telecom Services
TDY,2021-01-03,229100000.0,618900000.0,30300000.0,,3228600000.0,67800000,668900000.0,15900000.0,189800000.0,,296100000.0,,116200000.0,,682700000.0,,2573200000,673100000.0,,-71400000.0,,-489600000.0,,-75100000.0,469700000,43500000.0,,-43300000,-15300000,-99400000.0,760900000.0,,10100000.0,,1000000.0,513000000,513000000,2150000000.0,400000.0,-430100000.0,5084800000.0,,1856200000.0,347300000.0,401900000,678200000.0,1191200000,47800000.0,36300000.0,401900000,,99100000.0,,409700000.0,401900000,1895000000,,624100000.0,612700000.0,,3086200000,54300000.0,1722600000.0,-98100000.0,-61800000.0,161300000.0,389900000.0,473600000.0,3327900000.0,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments
TDY,2019-12-29,271100000.0,482100000.0,26200000.0,,2714700000.0,71400000,233400000.0,5100000.0,296600000.0,,351900000.0,,111900000.0,,750000000.0,,2660700000,199500000.0,300000.0,-88400000.0,,-572200000.0,,-24200000.0,473700000,12500000.0,-1700000.0,-29200000,-22000000,-571900000.0,763200000.0,,5500000.0,,500000.0,502900000,502900000,2050500000.0,400000.0,-475800000.0,4579800000.0,,1865100000.0,393400000.0,402300000,741200000.0,1244100000,-58800000.0,34600000.0,402300000,,100600000.0,,430800000.0,402300000,1919500000,,660900000.0,487900000.0,,3163600000,12200000.0,1313700000.0,108800000.0,141700000.0,127000000.0,360500000.0,57000000.0,2926000000.0,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments
TDY,2018-12-30,227800000.0,446900000.0,38400000.0,,2229700000.0,60100000,150200000.0,-15400000.0,172800000.0,,248700000.0,,113000000.0,,610100000.0,,2463900000,142500000.0,,-86800000.0,,-638100000.0,,13500000.0,393900000,16600000.0,-2000000.0,-44000000,-29200000,-88600000.0,720800000.0,,,,1300000.0,437900000,437900000,1735200000.0,400000.0,-493200000.0,3809300000.0,,1579600000.0,364300000.0,333800000,677800000.0,1115700000,-66700000.0,37200000.0,333800000,,137400000.0,,344300000.0,333800000,1786100000,,561800000.0,442600000.0,,2901800000,-1700000.0,1114400000.0,-306500000.0,-271300000.0,122600000.0,343700000.0,71600000.0,2523700000.0,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments
TDY,2017-12-31,191700000.0,374700000.0,24400000.0,,1947300000.0,59800000,-228300000.0,14700000.0,216100000.0,,289200000.0,,113000000.0,,1069300000.0,,2245300000,70900000.0,,-58500000.0,,-530000000.0,,40500000.0,287000000,-3400000.0,-4500000.0,-71500000,-33200000,-831200000.0,540600000.0,,4900000.0,,1400000.0,358500000,358500000,1776700000.0,400000.0,-329300000.0,3846400000.0,,1899100000.0,400200000.0,227200000,629800000.0,988300000,-19600000.0,24900000.0,227200000,,3600000.0,,398900000.0,227200000,1615500000,,478100000.0,442800000.0,,2603800000,-7400000.0,1011900000.0,393700000.0,414100000.0,111500000.0,337300000.0,-27700000.0,2139600000.0,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments
TEL,2021-09-24,1911000000.0,2676000000.0,-161000000.0,677000000,10634000000.0,123000000,3495000000.0,5000000.0,2838000000.0,2499000000.0,2097000000.0,6000000,769000000.0,,3627000000.0,,12215000000,1203000000.0,,-690000000.0,-647000000.0,-1223000000.0,-831000000.0,560000000.0,2378000000,215000000.0,-28000000.0,-330000000,-56000000,-1037000000.0,4656000000.0,,26000000.0,,-10000000.0,2708000000,2708000000,5590000000.0,148000000.0,-168000000.0,21462000000.0,,10714000000.0,2511000000.0,2261000000,1498000000.0,4887000000,-518000000.0,167000000.0,2261000000,4000000,554000000.0,,1549000000.0,2255000000,10036000000,114000000.0,2928000000.0,4222000000.0,,14923000000,-556000000.0,7263000000.0,-47000000.0,-1386000000.0,1355000000.0,,258000000.0,11709000000.0,TE Connectivity Ltd.,Technology,Electronic Components
TEL,2020-09-25,1276000000.0,1992000000.0,1668000000.0,613000000,9383000000.0,783000000,2566000000.0,-4000000.0,2538000000.0,2178000000.0,2169000000.0,18000000,711000000.0,,3541000000.0,,10427000000,945000000.0,,-560000000.0,-625000000.0,-1114000000.0,-523000000.0,-80000000.0,524000000,95000000.0,-34000000.0,-1221000000,-48000000,-865000000.0,3690000000.0,,42000000.0,,17000000.0,1745000000,1745000000,5224000000.0,149000000.0,-445000000.0,19242000000.0,,9747000000.0,1950000000.0,-241000000,1377000000.0,3735000000,-63000000.0,55000000.0,-241000000,4000000,700000000.0,,1593000000.0,-259000000,8437000000,112000000.0,2377000000.0,4103000000.0,,12172000000,-89000000.0,5784000000.0,22000000.0,-1105000000.0,1108000000.0,,18000000.0,10348000000.0,TE Connectivity Ltd.,Technology,Electronic Components
TEL,2019-09-27,1357000000.0,2422000000.0,21000000.0,644000000,10570000000.0,-15000000,3234000000.0,-8000000.0,3230000000.0,2776000000.0,2154000000.0,-102000000,690000000.0,,3430000000.0,,11188000000,927000000.0,,-749000000.0,-608000000.0,-1840000000.0,-1091000000.0,-178000000.0,1931000000,85000000.0,-33000000.0,-329000000,-68000000,-692000000.0,3540000000.0,,27000000.0,,17000000.0,2260000000,2260000000,5740000000.0,154000000.0,-503000000.0,19694000000.0,,9124000000.0,1836000000.0,1844000000,1490000000.0,4394000000,31000000.0,85000000.0,1844000000,4000000,570000000.0,,1596000000.0,1946000000,9054000000,,2320000000.0,3574000000.0,,13448000000,64000000.0,5554000000.0,4000000.0,-1643000000.0,1127000000.0,,79000000.0,12256000000.0,TE Connectivity Ltd.,Technology,Electronic Components
TEL,2018-09-28,1548000000.0,2451000000.0,-492000000.0,680000000,10831000000.0,-344000000,3443000000.0,-5000000.0,3302000000.0,2144000000.0,2008000000.0,-19000000,667000000.0,,3137000000.0,,11502000000,848000000.0,,-935000000.0,-588000000.0,-1440000000.0,-879000000.0,201000000.0,2240000000,-28000000.0,-36000000.0,-246000000,-107000000,-1094000000.0,4410000000.0,,472000000.0,,-29000000.0,2486000000,2486000000,5684000000.0,157000000.0,-306000000.0,20386000000.0,,9555000000.0,1857000000.0,2565000000,1591000000.0,4745000000,-269000000.0,100000000.0,2565000000,-12000000,963000000.0,,1704000000.0,2584000000,9243000000,,2361000000.0,3497000000.0,,13988000000,-247000000.0,6199000000.0,-319000000.0,-1722000000.0,1300000000.0,,-370000000.0,12114000000.0,TE Connectivity Ltd.,Technology,Electronic Components
TGT,2021-01-30,12859000000.0,10525000000.0,614000000.0,,14440000000.0,1178000000,13772000000.0,,530000000.0,,2929000000.0,,2485000000.0,,9770000000.0,,86953000000,8511000000.0,188000000.0,-2649000000.0,-1343000000.0,-756000000.0,-745000000.0,2925000000.0,5546000000,1794000000.0,,-1062000000,-465000000,-2591000000.0,20125000000.0,,286000000.0,,,6608000000,6608000000,631000000.0,42000000.0,-756000000.0,51248000000.0,16000000.0,36808000000.0,10653000000.0,4368000000,18546000000.0,27384000000,,23000000.0,4368000000,,1056000000.0,,37000000.0,4368000000,66177000000,,1135000000.0,29106000000.0,,93561000000,-1661000000.0,20756000000.0,65000000.0,-2000000000.0,2883000000.0,6329000000.0,5934000000.0,8825000000.0,Target Corporation,Consumer Defensive,Discount Stores
TGT,2020-02-01,9920000000.0,7117000000.0,370000000.0,,11833000000.0,921000000,11147000000.0,,535000000.0,,2846000000.0,12000000.0,2604000000.0,,10035000000.0,39000000.0,73384000000,2577000000.0,137000000.0,-3027000000.0,-1330000000.0,-868000000.0,-1565000000.0,140000000.0,4190000000,217000000.0,,-538000000,-467000000,-2944000000.0,14487000000.0,,178000000.0,,,4728000000,4728000000,633000000.0,42000000.0,-868000000.0,42779000000.0,20000000.0,30946000000.0,8992000000.0,3281000000,16163000000.0,23248000000,,73000000.0,3281000000,,94000000.0,,53000000.0,3269000000,54864000000,,962000000.0,28519000000.0,,78112000000,505000000.0,12902000000.0,-330000000.0,-3152000000.0,2223000000.0,6226000000.0,1021000000.0,6433000000.0,Target Corporation,Consumer Defensive,Discount Stores
TGT,2019-02-02,9761000000.0,5973000000.0,545000000.0,,11297000000.0,746000000,10598000000.0,,564000000.0,,2752000000.0,7000000.0,2474000000.0,,9255000000.0,,71129000000,1556000000.0,10000000.0,-3516000000.0,-1335000000.0,-805000000.0,-2124000000.0,1127000000.0,3676000000,-210000000.0,,-551000000,-461000000,-3416000000.0,15014000000.0,,209000000.0,,,4227000000,4227000000,633000000.0,43000000.0,-805000000.0,41290000000.0,15000000.0,29993000000.0,9497000000.0,2937000000,15606000000.0,22057000000,,96000000.0,2937000000,,1002000000.0,,66000000.0,2930000000,53299000000,,1100000000.0,27498000000.0,,75356000000,-900000000.0,12519000000.0,-281000000.0,-3644000000.0,1998000000.0,6042000000.0,-1087000000.0,6017000000.0,Target Corporation,Consumer Defensive,Discount Stores
TGT,2018-02-03,8677000000.0,6935000000.0,323000000.0,,11651000000.0,722000000,10942000000.0,,634000000.0,,2553000000.0,6000000.0,2476000000.0,,10238000000.0,,68340000000,2643000000.0,,-2533000000.0,-1338000000.0,-747000000.0,-1046000000.0,1307000000.0,3630000000,263000000.0,,-744000000,-530000000,-3075000000.0,13052000000.0,,214000000.0,,,4374000000,4374000000,630000000.0,45000000.0,-747000000.0,40303000000.0,-55000000.0,28652000000.0,8597000000.0,2914000000,14990000000.0,21589000000,,108000000.0,2914000000,,201000000.0,,79000000.0,2908000000,51125000000,,929000000.0,26420000000.0,73000000.0,72714000000,-348000000.0,12540000000.0,-1453000000.0,-3729000000.0,1859000000.0,5858000000.0,131000000.0,6495000000.0,Target Corporation,Consumer Defensive,Discount Stores
TMO,2021-12-31,,9543000000.0,784000000.0,1406000000,40855000000.0,1109000000,-21182000000.0,-37000000.0,4352000000.0,,8138000000.0,,2592000000.0,,32333000000.0,,28986000000,4477000000.0,,-2523000000.0,-395000000.0,,-2000000000.0,0.0,8837000000,-1558000000.0,-91000000.0,-1388000000,-536000000,-21932000000.0,13343000000.0,,2564000000.0,,-34000000.0,10225000000,10225000000,41924000000.0,40855000000.0,,94791000000.0,,53814000000.0,5051000000.0,7725000000,6842000000.0,20234000000,,156000000.0,7725000000,,2537000000.0,,20113000000.0,7728000000,18977000000,122000000.0,7977000000.0,8333000000.0,,39211000000,,20069000000.0,8911000000.0,6581000000.0,10806000000.0,,-5845000000.0,,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research
TMO,2020-12-31,2175000000.0,8289000000.0,-16000000.0,1181000000,34507000000.0,850000000,-4219000000.0,176000000.0,1629000000.0,,4462000000.0,,2325000000.0,,19153000000.0,,24345000000,10325000000.0,53000000.0,-1474000000.0,-337000000.0,-9625000000.0,-1500000000.0,59000000.0,7225000000,1356000000.0,-147000000.0,-648000000,-553000000,-1510000000.0,10304000000.0,,1131000000.0,,-6000000.0,7873000000,7873000000,26041000000.0,437000000.0,-2807000000.0,69052000000.0,,34545000000.0,4029000000.0,6375000000,6956000000.0,16010000000,-1302000000.0,196000000.0,6375000000,,2628000000.0,,12685000000.0,6375000000,16208000000,,6472000000.0,6687000000.0,,32218000000,-508000000.0,21957000000.0,2747000000.0,959000000.0,1478000000.0,15579000000.0,7914000000.0,28116000000.0,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research
TMO,2019-12-31,1920000000.0,4973000000.0,-335000000.0,1003000000,29675000000.0,374000000,-10053000000.0,-63000000.0,1245000000.0,,4849000000.0,,2277000000.0,,17089000000.0,,21280000000,2399000000.0,67000000.0,-926000000.0,-297000000.0,-7915000000.0,-1500000000.0,266000000.0,4070000000,-248000000.0,-69000000.0,-192000000,-676000000,-1487000000.0,6197000000.0,,1172000000.0,,118000000.0,4262000000,4262000000,25714000000.0,434000000.0,-2679000000.0,58381000000.0,,28706000000.0,3370000000.0,3696000000,6080000000.0,11345000000,-225000000.0,153000000.0,3696000000,,,,14014000000.0,3696000000,14197000000,,4952000000.0,5448000000.0,,25542000000,-458000000.0,11893000000.0,-1405000000.0,-3118000000.0,1054000000.0,15064000000.0,305000000.0,22092000000.0,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research
TMO,2018-12-31,1615000000.0,4543000000.0,-92000000.0,967000000,27586000000.0,324000000,-12739000000.0,-297000000.0,1053000000.0,,4651000000.0,,2267000000.0,,17848000000.0,,20478000000,2103000000.0,64000000.0,-758000000.0,-266000000.0,-6163000000.0,-500000000.0,201000000.0,3262000000,-81000000.0,-51000000.0,-618000000,-667000000,-1253000000.0,6147000000.0,,922000000.0,,-9000000.0,3880000000,3880000000,25347000000.0,432000000.0,-2498000000.0,56232000000.0,,28646000000.0,3005000000.0,2938000000,6022000000.0,10869000000,-366000000.0,136000000.0,2938000000,,578000000.0,,14978000000.0,2938000000,13489000000,,4595000000.0,4165000000.0,,24358000000,-324000000.0,10625000000.0,-1556000000.0,-2237000000.0,997000000.0,14621000000.0,756000000.0,18696000000.0,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research
TOL,2021-10-31,562466000.0,1303127000.0,66719000.0,,5295024000.0,266688000,5295024000.0,,481014000.0,,636379000.0,,76250000.0,,3415523000.0,,7741148000,1638494000.0,599101000.0,-66878000.0,-76623000.0,-390547000.0,-378256000.0,214825000.0,1100315000,146996000.0,-5491000.0,51102000,,-4236000.0,2047861000.0,,377267000.0,,652000.0,1049213000,1049213000,,1279000.0,1109000.0,11537850000.0,-18428000.0,6197395000.0,7915884000.0,833627000,920222000.0,1969435000,135806000.0,10487000.0,833627000,,,,,833627000,6820926000,45431000.0,84399000.0,406731000.0,,8790361000,-196227000.0,10051004000.0,-561200000.0,-1011083000.0,766233000.0,714453000.0,287808000.0,4969839000.0,"Toll Brothers, Inc.",Consumer Cyclical,Residential Construction
